AMGE|S|==,TA,TI,TU,UA,UE,VU|AL,AK,AZ,AR,CO,DE,DC,GA,HI,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NC,OH,OK,OR,PA,RI,SC,TN,TX,UT,VT,VA,WA,WV,WI,WY,GU,PR,VI,AS|10/25/2015,12:27:09 PM|ICC15-108251.pdf|Inforce Change Application|Use to change policy features
AMGE|S|==,TA,TI,TU,UA,UE,VU|CA|10/25/2015,12:27:09 PM|AGLC108251-CA-2015.pdf|Inforce Change Application - CA|Use to change policy features
AMGE|S|==,TA,TI,TU,UA,UE,VU|DC|10/25/2015,12:27:09 PM|AGLC108251-DC-2015.pdf|Inforce Change Application - DC|Use to change policy features
AMGE|S|==,TA,TI,TU,UA,UE,VU|DE|10/25/2015,12:27:09 PM|AGLC108251-DE-2015.pdf|Inforce Change Application - DE|Use to change policy features
AMGE|S|==,TA,TI,TU,UA,UE,VU|ND,SD|10/25/2015,12:27:09 PM|AGLC108251-2015.pdf|Inforce Change Application - ND,SD|Use to change policy features
AMGE|S|==,TA,TI,TU,UA,VU|AL,AR,HI,IL,IA,KS,KY,MI,MS,MT,NV,NM,NC,ND,RI,SD,TN,TX,WV,WY,GU,VI,AS|02/21/2013,11:04:05 AM|AGLC100386-2011.pdf|In-Force Change Application - generic|Use to change policy features 
AMGE|S|==,TA,TI,TU,UA,VU|AK|02/21/2013,11:04:05 AM|AGLC100386-AK-2011.pdf|In-Force Change Application - AK|Use to change policy features 
AMGE|S|==,TA,TI,TU,UA,VU|AZ|02/21/2013,11:04:05 AM|AGLC100386-AZ-2011.pdf|In-Force Change Application - AZ|Use to change policy features 
AMGE|S|==,TA,TI,TU,UA,VU|CA|02/21/2013,11:04:05 AM|AGLC100386-CA-2011.pdf|In-Force Change Application - CA|Use to change policy features 
AMGE|S|==,TA,TI,TU,UA,VU|CO|02/21/2013,11:04:05 AM|AGLC100386-CO-2011.pdf|In-Force Change Application - CO|Use to change policy features 
AMGE|S|==,TA,TI,TU,UA,VU|CT|02/21/2013,11:04:05 AM|AGLC100386-CT-2011.pdf|In-Force Change Application - CT|Use to change policy features 
AMGE|S|==,TA,TI,TU,UA,VU|DC|02/21/2013,11:04:05 AM|AGLC100386-DC-2011.pdf|In-Force Change Application - DC|Use to change policy features 
AMGE|S|==,TA,TI,TU,UA,VU|DE|02/21/2013,11:04:05 AM|AGLC100386-DE-2011.pdf|In-Force Change Application - DE|Use to change policy features 
AMGE|S|==,TA,TI,TU,UA,VU|FL|02/21/2013,11:04:05 AM|AGLC100386-FL-2011.pdf|In-Force Change Application - FL|Use to change policy features 
AMGE|S|==,TA,TI,TU,UA,VU|GA|02/21/2013,11:04:05 AM|AGLC100386-GA-2011.pdf|In-Force Change Application - GA|Use to change policy features 
AMGE|S|==,TA,TI,TU,UA,VU|ID|02/21/2013,11:04:05 AM|AGLC100386-ID-2011.pdf|In-Force Change Application - ID|Use to change policy features 
AMGE|S|==,TA,TI,TU,UA,VU|IN|02/21/2013,11:04:05 AM|AGLC100386-IN-2011.pdf|In-Force Change Application - IN|Use to change policy features 
AMGE|S|==,TA,TI,TU,UA,VU|LA|02/21/2013,11:04:05 AM|AGLC100386-LA-2011.pdf|In-Force Change Application - LA|Use to change policy features 
AMGE|S|==,TA,TI,TU,UA,VU|MA|02/21/2013,11:04:05 AM|AGLC100386-MA-2011.pdf|In-Force Change Application - MA|Use to change policy features 
AMGE|S|==,TA,TI,TU,UA,VU|MD|02/21/2013,11:04:05 AM|AGLC100386-MD-2011.pdf|In-Force Change Application - MD|Use to change policy features 
AMGE|S|==,TA,TI,TU,UA,VU|ME|02/21/2013,11:04:05 AM|AGLC100386-ME-2011.pdf|In-Force Change Application - ME|Use to change policy features 
AMGE|S|==,TA,TI,TU,UA,VU|MN|02/21/2013,11:04:05 AM|AGLC100386-MN-2011.pdf|In-Force Change Application - MN|Use to change policy features 
AMGE|S|==,TA,TI,TU,UA,VU|MO|02/21/2013,11:04:05 AM|AGLC100386-MO-2011.pdf|In-Force Change Application - MO|Use to change policy features 
AMGE|S|==,TA,TI,TU,UA,VU|NE|02/21/2013,11:04:05 AM|AGLC100386-NE-2011.pdf|In-Force Change Application - NE|Use to change policy features 
AMGE|S|==,TA,TI,TU,UA,VU|NH|02/21/2013,11:04:05 AM|AGLC100386-NH-2011.pdf|In-Force Change Application - NH|Use to change policy features 
AMGE|S|==,TA,TI,TU,UA,VU|NJ|02/21/2013,11:04:05 AM|AGLC100386-NJ-2011.pdf|In-Force Change Application - NJ|Use to change policy features 
AMGE|S|==,TA,TI,TU,UA,VU|OH|02/21/2013,11:04:05 AM|AGLC100386-OH-2011.pdf|In-Force Change Application - OH|Use to change policy features 
AMGE|S|==,TA,TI,TU,UA,VU|OK|02/21/2013,11:04:05 AM|AGLC100386-OK-2011.pdf|In-Force Change Application - OK|Use to change policy features 
AMGE|S|==,TA,TI,TU,UA,VU|OR|02/21/2013,11:04:05 AM|AGLC100386-OR-2011.pdf|In-Force Change Application - OR|Use to change policy features 
AMGE|S|==,TA,TI,TU,UA,VU|PA|02/21/2013,11:04:05 AM|AGLC100386-PA-2011.pdf|In-Force Change Application - PA|Use to change policy features 
AMGE|S|==,TA,TI,TU,UA,VU|SC|02/21/2013,11:04:05 AM|AGLC100386-SC-2011.pdf|In-Force Change Application - SC|Use to change policy features 
AMGE|S|==,TA,TI,TU,UA,VU|UT|02/21/2013,11:04:05 AM|AGLC100386-UT-2011.pdf|In-Force Change Application - UT|Use to change policy features 
AMGE|S|==,TA,TI,TU,UA,VU|VA|02/21/2013,11:04:05 AM|AGLC100386-VA-2011.pdf|In-Force Change Application - VA|Use to change policy features 
AMGE|S|==,TA,TI,TU,UA,VU|VT|02/21/2013,11:04:05 AM|AGLC100386-VT-2011.pdf|In-Force Change Application - VT|Use to change policy features 
AMGE|S|==,TA,TI,TU,UA,VU|WA|02/21/2013,11:04:05 AM|AGLC100386-WA-2011.pdf|In-Force Change Application - WA|Use to change policy features 
AMGE|S|==,TA,TI,TU,UA,VU|WI|02/21/2013,11:04:05 AM|AGLC100386-WI-2011.pdf|In-Force Change Application - WI|Use to change policy features 
AMGE|S|==,TA,TI,TU,UA,UE,VU|AL,AK,AZ,AR,CO,DE,DC,GA,HI,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NC,OH,OK,OR,PA,RI,SC,TN,TX,UT,VT,VA,WA,WV,WI,WY,GU,PR,VI,AS|10/25/2015,12:27:09 PM|ICC15-108250.pdf|Reinstatement Application|Use to reinstate a lapsed policy
AMGE|S|==,TA,TI,TU,UA,UE,VU|CA|10/25/2015,12:27:09 PM|AGLC108250-CA-2015.pdf|Reinstatement Application - CA|Use to reinstate a lapsed policy
AMGE|S|==,TA,TI,TU,UA,VU|CT|10/20/2013,1:57:38 PM|AGLC100440-CT-2011.pdf|Reinstatement Application - CT|Use to reinstate a lapsed policy 
AMGE|S|==,TA,TI,TU,UA,UE,VU|DC|10/25/2015,12:27:09 PM|AGLC108250-DC-2015.pdf|Reinstatement Application - DC|Use to reinstate a lapsed policy
AMGE|S|==,TA,TI,TU,UA,UE,VU|DE|10/25/2015,12:27:09 PM|AGLC108250-DE-2015.pdf|Reinstatement Application - DE|Use to reinstate a lapsed policy
AMGE|S|==,TA,TI,TU,UA,UE,VU|FL|10/25/2015,12:27:09 PM|AGLC108250-FL-2015.pdf|Reinstatement Application - FL|Use to reinstate a lapsed policy
AMGE|S|==,TA,TI,TU,UA,UE,VU|ND,SD|10/25/2015,12:27:09 PM|AGLC108250-2015.pdf|Reinstatement Application - ND,SD|Use to reinstate a lapsed policy
AMGE|S|==,TA,TI,TU,UA,VU|PA|03/14/2011,9:45:47 PM|GL7564-PA.pdf|Conversion Application - PA|
AMGE|S|==,TA,TI,TU,UA,VU|AL,AK,AZ,AR,CA,CO,CT,DE,DC,FL,GA,HI,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY,GU,PR,VI,AS|02/21/2013,7:49:54 PM|AGLC0108.pdf|Change of Beneficiary|
AMGE|S|==,TA,TI,TU,UA,VU|AL,AK,AZ,AR,CA,CO,CT,DE,DC,FL,GA,HI,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY,GU,PR,VI,AS|05/09/2017,7:49:54 PM|AGLC0107 Rev0317.pdf|Service Request|
AMGE|S|==,TA,TI,TU,UA,UE,VU|AL,AK,AZ,AR,CA,CO,CT,DE,DC,FL,GA,HI,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY,GU,PR,VI,AS|07/25/2013,7:49:54 PM|AGLC0221.pdf|Maturity Service Request Form - AGL version|RB 7-24-09 - Use for Life Products
AMGE|S|==,TA,TI,TU,UA,VU|AL,AK,AZ,AR,CA,CO,CT,DE,DC,FL,GA,HI,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY,GU,PR,VI,AS|07/19/2015,7:49:54 PM|27102001-1031.pdf|Employer's Statement Total Disability Benefits|
AMGE|S|==,TA,TI,TU,UA,VU|AL,AK,AZ,AR,CO,CT,DE,DC,FL,GA,HI,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY,GU,PR,VI,AS|10/20/2013,7:49:54 PM|AGLC100607.pdf|HIPAA Authorization - Claim|Use when submitting a claim
AMGE|S|==,TA,TI,TU,UA,VU|CA|10/20/2013,7:49:54 PM|AGLC100607-CA.pdf|HIPAA Authorization - Claim  (CA)|Use when submitting a claim
AMGE|S|==,TA,TI,TU,UA,VU|AL,AK,AZ,AR,CA,CO,CT,DE,DC,FL,GA,HI,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY,GU,PR,VI,AS|10/20/2013,7:49:54 PM|AGLC101261.pdf|Disability Income Continuation Form - Generic|
AMGE|S|==,TU,VU,IA|AL,AK,AZ,AR,CA,CO,CT,DE,DC,FL,GA,HI,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY|07/19/2015,7:49:54 PM|AGLC100757.pdf|Systematic Withdrawal Request |Use for HorizonChoice, HorizonVM or SecurityPlus annuity
AMGE|S|==,TU,VU,DA,IA|AL,AK,AR,CA,CO,CT,DE,DC,FL,GA,HI,ID,IL,IN,IA,KS,KY,LA,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY,PR,VI|07/19/2015,7:49:54 PM|AGLC101060.pdf|Required Minimum Distribution Election Form |Use for Deferred Annuity Products
AMGE|S|==,TU,VU,DA,IA|AZ|07/19/2015,7:49:54 PM|AGLC101060-AZ.pdf|Required Minimum Distribution Election Form - AZ|Use for Deferred Annuity Products
AMGE|S|==,TU,VU,DA,IA|ME|07/19/2015,7:49:54 PM|AGLC101060-ME.pdf|Required Minimum Distribution Election Form - ME|Use for Deferred Annuity Products
AMGE|S|==,TA,TI,TU,UA,VU,DA,IA|AL,AK,AZ,AR,CA,CO,CT,DE,DC,GA,HI,ID,IL,IN,IA,KS,KY,LA,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NC,ND,OH,OK,OR,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY|07/19/2015,3:27:17 PM|5081.pdf|Proof of Heirship Affidavit Statement|AGL version
AMGE|S|==,TA,TI,TU,UA,VU,DA,IA|AL,AK,AZ,AR,CA,CO,CT,DE,DC,GA,HI,ID,IL,IN,IA,KS,KY,LA,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NC,ND,OH,OK,OR,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY|10/20/2013,3:27:17 PM|AGLC102318.pdf|Affidavit of Heirship|AGL Additional Requirement
AMGE|S|==,TA,TI,TU,UA,UE,VU|AL,AK,AZ,AR,CA,CO,CT,DE,DC,FL,GA,HI,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY,GU,PR,VI,AS|10/21/2012,7:49:54 PM|AGLC103034.pdf|Policy Cancellation and Disbursement Request Form|Use for Cash Surrender and Disbursement
AMGE|M|==,TA,TI,UA,UE,UC,AI|AL,AK,AZ,AR,CA,CO,CT,DE,DC,FL,GA,HI,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY,GU,PR,VI,AS|07/25/2013,3:29:43 PM|AGLC106205.pdf|UW Insights Bulletin|How to Complete 4506T-EZ form
AMGE|M|==,IA|AL,AK,AZ,AR,CA,CO,CT,DE,DC,FL,GA,HI,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY,GU,PR,VI,AS|10/01/2007,7:49:54 PM|AGLC103690.pdf|Immediate Annuity Checklist|Agent only Flyer - PDF only
AXAA|R|==,TA,TL|AL,AK,AZ,AR,CA,CO,CT,DE,DC,FL,GA,HI,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY,GU,PR,AS|09/30/2012,5:21:51 AM|New Life App Instructions.pdf|Instructions for New Life Application|New Applications introduced on September 26th
AXAA|R|==,TA,TL|AL,AK,AZ,AR,CA,CO,GA,HI,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NC,OH,OK,OR,RI,SC,TN,TX,UT,VT,VA,WA,WV,WI,WY,PR|05/23/2017,2:11:45 PM|LifeApp-ICC.pdf|Application For Individual Life Insurance - (Section A & D) (ICC)|Must complete and sign 
AXAA|R|==,TA,TL|CA|05/23/2017,2:11:45 PM|LifeApp-CA.pdf|Application For Individual Life Insurance - CA (Section A & D) (nonn-ICC)|Must complete and sign 
AXAA|R|==,TA,TL|CT|05/23/2017,2:11:45 PM|LifeApp-E.pdf|Application For Individual Life Insurance - CT (Section A & D) (nonn-ICC)|Must complete and sign 
AXAA|R|==,TA,TL|DE,DC,ND|05/23/2017,2:11:45 PM|LifeApp-generic.pdf|Application For Individual Life Insurance - DE,DC,ND (Section A & D) (nonn-ICC)|Must complete and sign 
AXAA|R|==,TA,TL|FL|05/23/2017,2:11:45 PM|LifeApp-FL.pdf|Application For Individual Life Insurance - FL (Section A & D) (nonn-ICC)|Must complete and sign 
AXAA|R|==,TA,TL|PA|05/23/2017,2:11:45 PM|LifeApp-PA.pdf|Application For Individual Life Insurance - CA (Section A & D) (nonn-ICC)|Must complete and sign 
AXAA|R|==,TA,TL|SD|05/23/2017,2:11:45 PM|LifeApp-SD.pdf|Application For Individual Life Insurance - SD (Section A & D) (nonn-ICC)|Must complete and sign 
AXAA|R|==,TA,TL|NY|01/20/2017,2:11:45 PM|LifeApp-NY.pdf|Application For Individual Life Insurance - NY (Section A & D) (nonn-ICC)|Must complete and sign 
AXAA|R|==,IL|AL,AK,AZ,AR,CA,CO,GA,HI,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NC,OH,OK,OR,RI,SC,TN,TX,UT,VT,VA,WA,WV,WI,WY,PR|05/23/2017,2:11:45 PM|LifeApp-ICC(no revision date for AUL V and IL Opt II).pdf|Application For Individual Life Insurance - (Section A & D) (ICC)|Must complete and sign 
AXAA|R|==,IL|CA|08/16/2015,2:11:45 PM|LifeApp-PA(12-15).pdf|Application For Individual Life Insurance - CA (Section A & D) (nonn-ICC)|Must complete and sign 
AXAA|R|==,TA,TL|AK,CO,GA,HI,ID,IL,IN,IA,KS,KY,ME,MI,MS,NE,NH,NM,NC,OH,OK,RI,SC,TN,UT,WV,WI,WY|11/02/2010,11:31:53 AM|AMIGV2009GV.pdf|New Business Life Application-GV|Must complete and sign 
AXAA|R|==,TA,TL|LA|11/02/2010,11:31:53 AM|AMIGV2009LA.pdf|New Business Life Application - LA|Must complete and sign 
AXAA|R|==,TA,TL|MA|07/09/2010,2:38:11 AM|lifeappma.pdf|New Business Life Application-MA|Must complete and sign 
AXAA|R|==,TA,TL|MD|11/02/2010,11:31:53 AM|AMIGV2009MD.pdf|New Business Life Application-MD|Must complete and sign 
AXAA|R|==,TA,TL|MN|11/02/2010,11:31:53 AM|AMIGV2009MN.pdf|New Business Life Application - MN|Must complete and sign 
AXAA|R|==,TA,TL|MO|11/02/2010,11:31:53 AM|AMIGV2009MO.pdf|New Business Life Application - MO|Must complete and sign 
AXAA|R|==,TA,TL|NC|11/02/2010,11:31:53 AM|AMIGV2009NC.pdf|New Business Life Application - NC|Must complete and sign 
AXAA|R|==,TA,TL|NH|11/02/2010,11:31:53 AM|AMIGV2009NH.pdf|New Business Life Application - NH|Must complete and sign 
AXAA|R|==,TA,TL|NJ|11/02/2010,11:31:53 AM|AMIGV2009NJ.pdf|New Business Life Application-GV - NJ|Must complete and sign 
AXAA|R|==,TA,TL|NY|07/01/2011,11:31:53 AM|AMIGV-2009NY-rev.pdf|New Business Life Application-NY|Must complete and sign 
AXAA|R|==,TA,TL|PA|11/02/2010,11:31:53 AM|AMIGV2009PA.pdf|New Business Life Application-GV - PA|Must complete and sign 
AXAA|R|==,TA,TL|PR|11/02/2010,11:31:53 AM|AMIGV2009PR.pdf|New Business Life Application-GV - PR|Must complete and sign 
AXAA|R|==,TA,TL|TX|11/02/2010,11:31:53 AM|AMIGV2009TX.pdf|New Business Life Application - TX|Must complete and sign 
AXAA|R|==,TA,TL|VA|11/02/2010,11:31:53 AM|AMIGV2009VA.pdf|New Business Life Application-VA|Must complete and sign 
AXAA|R|==,TA,TL|VT|11/02/2010,11:31:53 AM|AMIGV2009VT.pdf|New Business Life Application-VT|Must complete and sign 
AXAA|R|==,TA,TL|WA|11/02/2010,11:31:53 AM|AMIGV2009WA.pdf|New Business Life Application - WA|Must complete and sign 
AXAA|R|==,VA|AL,AK,AZ,AR,CO,CT,FL,GA,HI,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NC,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY,PR|05/26/2015,9:43:30 AM|SectionB-ILLegIII-ICC.pdf|Section B INCENTIVE LIFE LEGACY III  (ICC)|Must complete and sign
AXAA|R|==,VA|DE,DC,ND|05/26/2015,9:43:30 AM|SectionB-ILLegIII-genericPRF.pdf|Section B INCENTIVE LIFE LEGACY III  (non-ICC)|Must complete and sign 
AXAA|R|==,VA|CA|05/26/2015,9:43:30 AM|SectionB-ILLegIII-CA.pdf|Section B INCENTIVE LIFE LEGACY III  (CA)|Must complete and sign 
AXAA|R|==,VA|NY|05/26/2015,9:43:30 AM|SectionB-ILLegIII-NY.pdf|Section B INCENTIVE LIFE LEGACY III  (NY)|Must complete and sign 
AXAA|R|==,VA|PR|05/26/2015,9:43:30 AM|SectionB-ILLegIII-PR.pdf|Section B INCENTIVE LIFE LEGACY III  (PR)|Must complete and sign 
AXAA|R|==,VA||05/26/2015,9:43:30 AM|SectionB-ILLegIII-genericPAV.pdf|Section B INCENTIVE LIFE LEGACY III  (PAV)|Must complete and sign 
AXAA|R|==,IL|AL,AK,CO,GA,HI,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,NE,NV,NH,NJ,NM,NC,OH,OK,OR,PA,RI,SC,TN,TX,UT,VT,VA,WA,WV,WI,WY,PR|05/25/2017,11:09:05 AM|SectionB-COIL-ICC.pdf|Section B COIL (ICC)|Must complete and return with the Application
AXAA|R|==,IL|DE,DC,ND|05/25/2017,11:09:05 AM|SectionB-COIL-generic.pdf|Section B COIL  (non-ICC)|Must complete and return with the Application
AXAA|R|==,IL|CA|05/25/2017,11:09:05 AM|SectionB-COIL-CA.pdf|Section B COIL  (CA)|Must complete and return with the Application
AXAA|R|==,IL|MT|05/25/2017,11:09:05 AM|SectionB-COIL-MT.pdf|Section B COIL  (MT)|Must complete and return with the Application
AXAA|R|==,IL|NY|05/25/2017,11:09:05 AM|SectionB-COIL-NY.pdf|Section B COIL  (NY)|Must complete and return with the Application
AXAA|R|==,VA|NY|12/21/2014,5:21:51 AM|SectionB-ILLeg-NY(PRF).pdf|Section B INCENTIVE LIFE LEGACY II  (NY)|Must complete and sign 
AXAA|R|==,VA||05/26/2015,5:21:51 AM|SectionB-ILOpt-generic(PAV).pdf|Section B  INCENTIVE LIFE OPTIMIZER II  (PAV - generic)|Must complete and sign 
AXAA|R|==,VA||05/26/2015,5:21:51 AM|SectionB-ILOpt-generic(PRF).pdf|Section B  INCENTIVE LIFE OPTIMIZER II  (PRF - generic)|Must complete and sign 
AXAA|R|==,VA||05/26/2015,5:21:51 AM|SectionB-ILOpt-ICC.pdf|Section B  INCENTIVE LIFE OPTIMIZER II  (ICC)|Must complete and sign 
AXAA|R|==,VA|CA|05/26/2015,5:21:51 AM|SectionB-ILOpt-CA(PAV).pdf|Section B  INCENTIVE LIFE OPTIMIZER II  (CA)|Must complete and sign 
AXAA|R|==,VA|MT|05/26/2015,5:21:51 AM|SectionB-ILOpt-MT(PRF).pdf|Section B  INCENTIVE LIFE OPTIMIZER II  (MT)|Must complete and sign 
AXAA|R|==,VA|NY|01/20/2017,5:21:51 AM|SectionB-ILOptIII-NY(PRF).pdf|Section B  IncentiveLife Optimizer® III, Series 157  (NY)|Must complete and sign 
AXAA|R|==,VA||05/26/2015,5:21:51 AM|SectionB-SIL-ICC.pdf|Section B  Survivorship Incentive Life Legacy  (ICC)|Must complete and sign 
AXAA|R|==,VA||05/26/2015,5:21:51 AM|SectionB-SIL-generic(PAV).pdf|Section B  Survivorship Incentive Life Legacy  (PAV - generic)|Must complete and sign 
AXAA|R|==,VA||05/26/2015,5:21:51 AM|SectionB-SIL-generic(PRF).pdf|Section B  Survivorship Incentive Life Legacy  (PRF - generic)|Must complete and sign 
AXAA|R|==,VA|CA|05/26/2015,5:21:51 AM|SectionB-SIL-CA(PAV).pdf|Section B  Survivorship Incentive Life Legacy  (CA)|Must complete and sign 
AXAA|R|==,VA|CT|05/26/2015,5:21:51 AM|SectionB-SIL-E(PRF).pdf|Section B  Survivorship Incentive Life Legacy  (CT)|Must complete and sign 
AXAA|R|==,VA|FL|05/26/2015,5:21:51 AM|SectionB-SIL-FL(PAV).pdf|Section B  Survivorship Incentive Life Legacy  (FL)|Must complete and sign 
AXAA|R|==,VA|MT|05/26/2015,5:21:51 AM|SectionB-SIL-MT(PRF).pdf|Section B  Survivorship Incentive Life Legacy  (MT)|Must complete and sign 
AXAA|R|==,VA|NY|05/26/2015,5:21:51 AM|SectionB-SIL-NY(PRF).pdf|Section B  Survivorship Incentive Life Legacy  (NY)|Must complete and sign 
AXAA|R|==,TA,TL|NY|12/21/2014,12:13:42 PM|x03502_11 AXA-Term-2011NY-fill.pdf|Section B - Term Life|Must complete, sign and return with Application  
AXAA|R|==,FP|NY|12/21/2014,12:13:42 PM|x03494_11 AXA-ASUL-2011NY-fill.pdf|Section B ATHENA SURVIVORSHIP UL IV  (NY)|Must complete, sign and return with Application 
AXAA|R|==,FP|NY|12/21/2014,12:13:42 PM|x03495_11 AXA-ASUL-2011NY-fill.pdf|Section B ATHENA UNIVERSAL LIFE  (NY)|Must complete, sign and return with Application  
AXAA|R|==,FP|NY|12/21/2014,12:13:42 PM|x03497_11 AXA-ESLI-2011NY-fill.pdf|Section B ATHENA UL-EMPLOYER SPONSORED  (NY)|Must complete, sign and return with Application  
AXAA|R|==,IS|NY|12/21/2014,12:13:42 PM|x03500_11 AXA-ISWL-2011NY-fill.pdf|Section B INTEREST SENSITIVE WHOLE LIFE (NY)|Must complete, sign and return with Application  
AXAA|R|==,IL|AL,AK,AZ,AR,CO,GA,HI,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NC,OH,OK,OR,PA,RI,SC,TN,TX,UT,VT,VA,WA,WV,WI,WY|08/16/2015,2:11:45 PM|SectionB-GSIUL-ICC.pdf|Section B  BrightLife Grow Survivorship (Series 156) (ICC)|Must complete and sign 
AXAA|R|==,IL|CA,DE,DC,FL,ND,SD|08/16/2015,2:11:45 PM|SectionB-GSIUL-generic.pdf|Section B  BrightLife Grow Survivorship (Series 156) (Generic)|Must complete and sign 
AXAA|R|==,IL|CA,DE,DC,FL,ND,SD|08/16/2015,2:11:45 PM|SectionB-GSIUL-CT.pdf|Section B  BrightLife Grow Survivorship (Series 156) (CT)|Must complete and sign 
AXAA|R|==,IL|NY|08/16/2015,2:11:45 PM|SectionB-GSIUL-NY.pdf|Section B  BrightLife Grow Survivorship (Series 156) (NY)|Must complete and sign 
AXAA|R|==,IL|PR|08/16/2015,2:11:45 PM|SectionB-GSIUL-PR.pdf|Section B  BrightLife Grow Survivorship (Series 156) (PR)|Must complete and sign 
AXAA|R|==,VA|AL,AK,AZ,AR,CA,CO,CT,DE,DC,FL,GA,HI,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY,GU,PR,VI,AS|01/20/2017,2:11:45 PM|GE-119821(1-17).pdf|VUL Buckslip form|must be presented to every client and submitted with every New Business Application for every VUL Product applied for
AXAA|R|==,TA,TL|AL,AK,AZ,AR,CA,CO,CT,DE,DC,FL,GA,HI,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY,GU,PR,AS|07/17/2008,4:41:39 PM|CAT137631.pdf|No Conforming Illustration Certificate |Use if an illustration is given to insured 
AXAA|R|==,TA,TL|AL,AK,CA,CO,HI,ID,IL,IN,KS,KY,LA,MD,MN,MS,MT,NE,NJ,NM,NC,OK,RI,SC,SD,TN,WY,GU,AS|04/03/2009,3:32:59 PM|180-400.pdf|HIV Test Consent |Must complete and sign 
